order_id,customer_id,product_id,product_name,category,quantity,unit_price,amount,status,order_date
ORD-046144,4,7,Standing Desk 120cm,furniture,1,449.00,449.00,pending,2026-07-23T12:59:09+00:00
ORD-046145,3,6,Desk Speakers Pair,audio,3,89.00,267.00,refunded,2026-07-23T04:25:11+00:00
ORD-046146,3,1,Mechanical Keyboard 75%,peripherals,1,129.00,129.00,cancelled,2026-07-23T10:14:47+00:00
ORD-046147,7,3,27in 1440p Monitor,displays,1,319.99,319.99,completed,2026-07-23T04:21:17+00:00
ORD-046148,9,2,Wireless Mouse,peripherals,5,49.50,247.50,completed,2026-07-23T01:51:30+00:00
ORD-046149,7,3,27in 1440p Monitor,displays,3,319.99,959.97,refunded,2026-07-23T21:28:32+00:00
ORD-046150,6,4,34in Ultrawide Monitor,displays,2,579.00,1158.00,pending,2026-07-23T12:33:02+00:00
ORD-046151,1,7,Standing Desk 120cm,furniture,1,449.00,449.00,pending,2026-07-23T17:50:15+00:00
ORD-046152,3,7,Standing Desk 120cm,furniture,4,449.00,1796.00,pending,2026-07-23T00:38:39+00:00
ORD-046153,7,4,34in Ultrawide Monitor,displays,1,579.00,579.00,cancelled,2026-07-23T09:15:33+00:00
ORD-046154,10,4,34in Ultrawide Monitor,displays,3,579.00,1737.00,pending,2026-07-23T23:58:00+00:00
ORD-046155,2,3,27in 1440p Monitor,displays,1,319.99,319.99,completed,2026-07-23T02:59:17+00:00
ORD-046156,10,2,Wireless Mouse,peripherals,4,49.50,198.00,pending,2026-07-23T21:30:44+00:00
ORD-046157,6,2,Wireless Mouse,peripherals,5,49.50,247.50,pending,2026-07-23T22:08:10+00:00
ORD-046158,10,1,Mechanical Keyboard 75%,peripherals,4,129.00,516.00,refunded,2026-07-23T23:30:47+00:00
ORD-046159,3,9,USB-C Hub 8-in-1,accessories,4,39.99,159.96,cancelled,2026-07-23T10:40:14+00:00
ORD-046160,5,7,Standing Desk 120cm,furniture,1,449.00,449.00,pending,2026-07-23T16:41:47+00:00
ORD-046161,7,3,27in 1440p Monitor,displays,5,319.99,1599.95,completed,2026-07-23T13:56:59+00:00
ORD-046162,2,5,Over-ear Headphones,audio,4,199.95,799.80,pending,2026-07-23T02:08:01+00:00
ORD-046163,6,9,USB-C Hub 8-in-1,accessories,5,39.99,199.95,pending,2026-07-23T11:45:57+00:00
ORD-046164,10,10,Laptop Stand Aluminium,accessories,2,27.50,55.00,cancelled,2026-07-23T00:18:39+00:00
ORD-046165,9,7,Standing Desk 120cm,furniture,4,449.00,1796.00,pending,2026-07-23T14:38:09+00:00
ORD-046166,3,3,27in 1440p Monitor,displays,2,319.99,639.98,pending,2026-07-23T15:11:41+00:00
ORD-046167,6,8,Ergonomic Chair,furniture,4,612.75,2451.00,refunded,2026-07-23T09:49:36+00:00
ORD-046168,10,6,Desk Speakers Pair,audio,5,89.00,445.00,pending,2026-07-23T09:52:37+00:00
ORD-046169,1,2,Wireless Mouse,peripherals,4,49.50,198.00,refunded,2026-07-23T04:33:50+00:00
ORD-046170,1,5,Over-ear Headphones,audio,5,199.95,999.75,completed,2026-07-23T17:57:17+00:00
ORD-046171,2,6,Desk Speakers Pair,audio,5,89.00,445.00,cancelled,2026-07-23T23:38:24+00:00
ORD-046172,5,2,Wireless Mouse,peripherals,3,49.50,148.50,refunded,2026-07-23T18:13:26+00:00
ORD-046173,4,9,USB-C Hub 8-in-1,accessories,5,39.99,199.95,pending,2026-07-23T00:08:22+00:00
ORD-046174,6,10,Laptop Stand Aluminium,accessories,4,27.50,110.00,cancelled,2026-07-23T02:47:22+00:00
ORD-046175,2,4,34in Ultrawide Monitor,displays,4,579.00,2316.00,pending,2026-07-23T15:06:24+00:00
ORD-046176,1,1,Mechanical Keyboard 75%,peripherals,1,129.00,129.00,pending,2026-07-23T17:22:20+00:00
ORD-046177,7,6,Desk Speakers Pair,audio,5,89.00,445.00,completed,2026-07-23T07:11:59+00:00
ORD-046178,5,9,USB-C Hub 8-in-1,accessories,3,39.99,119.97,refunded,2026-07-23T14:53:30+00:00
ORD-046179,4,10,Laptop Stand Aluminium,accessories,5,27.50,137.50,completed,2026-07-23T07:36:07+00:00
ORD-046180,5,4,34in Ultrawide Monitor,displays,5,579.00,2895.00,refunded,2026-07-23T05:08:14+00:00
ORD-046181,5,1,Mechanical Keyboard 75%,peripherals,5,129.00,645.00,pending,2026-07-23T10:56:50+00:00
ORD-046182,2,3,27in 1440p Monitor,displays,2,319.99,639.98,cancelled,2026-07-23T00:15:20+00:00
ORD-046183,8,1,Mechanical Keyboard 75%,peripherals,1,129.00,129.00,completed,2026-07-23T12:01:01+00:00
ORD-046184,8,1,Mechanical Keyboard 75%,peripherals,5,129.00,645.00,pending,2026-07-23T20:34:07+00:00
ORD-046185,9,4,34in Ultrawide Monitor,displays,2,579.00,1158.00,pending,2026-07-23T10:46:47+00:00
ORD-046186,6,10,Laptop Stand Aluminium,accessories,5,27.50,137.50,completed,2026-07-23T19:24:07+00:00
ORD-046187,9,7,Standing Desk 120cm,furniture,2,449.00,898.00,completed,2026-07-23T09:04:15+00:00
ORD-046188,5,10,Laptop Stand Aluminium,accessories,5,27.50,137.50,cancelled,2026-07-23T00:18:07+00:00
ORD-046189,10,6,Desk Speakers Pair,audio,5,89.00,445.00,refunded,2026-07-23T19:33:33+00:00
ORD-046190,7,3,27in 1440p Monitor,displays,3,319.99,959.97,pending,2026-07-23T11:27:16+00:00
ORD-046191,10,6,Desk Speakers Pair,audio,2,89.00,178.00,refunded,2026-07-23T03:39:32+00:00
ORD-046192,6,7,Standing Desk 120cm,furniture,1,449.00,449.00,cancelled,2026-07-23T13:56:00+00:00
ORD-046193,5,3,27in 1440p Monitor,displays,1,319.99,319.99,pending,2026-07-23T08:32:05+00:00
ORD-046194,4,4,34in Ultrawide Monitor,displays,1,579.00,579.00,pending,2026-07-23T03:56:35+00:00
ORD-046195,10,4,34in Ultrawide Monitor,displays,5,579.00,2895.00,completed,2026-07-23T19:40:31+00:00
ORD-046196,10,3,27in 1440p Monitor,displays,5,319.99,1599.95,completed,2026-07-23T12:35:41+00:00
ORD-046197,6,7,Standing Desk 120cm,furniture,2,449.00,898.00,completed,2026-07-23T12:56:40+00:00
ORD-046198,9,9,USB-C Hub 8-in-1,accessories,5,39.99,199.95,cancelled,2026-07-23T11:50:22+00:00
ORD-046199,10,8,Ergonomic Chair,furniture,3,612.75,1838.25,pending,2026-07-23T23:26:43+00:00
ORD-046200,9,8,Ergonomic Chair,furniture,1,612.75,612.75,cancelled,2026-07-23T07:41:41+00:00
ORD-046201,3,1,Mechanical Keyboard 75%,peripherals,3,129.00,387.00,pending,2026-07-23T07:05:48+00:00
ORD-046202,10,5,Over-ear Headphones,audio,2,199.95,399.90,refunded,2026-07-23T19:48:25+00:00
ORD-046203,10,8,Ergonomic Chair,furniture,4,612.75,2451.00,completed,2026-07-23T20:28:46+00:00
ORD-046204,7,4,34in Ultrawide Monitor,displays,5,579.00,2895.00,completed,2026-07-23T19:02:27+00:00
ORD-046205,10,8,Ergonomic Chair,furniture,4,612.75,2451.00,pending,2026-07-23T01:11:26+00:00
ORD-046206,5,1,Mechanical Keyboard 75%,peripherals,5,129.00,645.00,cancelled,2026-07-23T03:41:28+00:00
ORD-046207,8,9,USB-C Hub 8-in-1,accessories,1,39.99,39.99,pending,2026-07-23T09:55:54+00:00
ORD-046208,10,3,27in 1440p Monitor,displays,4,319.99,1279.96,completed,2026-07-23T06:25:49+00:00
ORD-046209,6,6,Desk Speakers Pair,audio,2,89.00,178.00,completed,2026-07-23T00:39:56+00:00
ORD-046210,1,1,Mechanical Keyboard 75%,peripherals,3,129.00,387.00,refunded,2026-07-23T07:19:12+00:00
ORD-046211,4,5,Over-ear Headphones,audio,5,199.95,999.75,cancelled,2026-07-23T10:35:43+00:00
ORD-046212,3,10,Laptop Stand Aluminium,accessories,5,27.50,137.50,pending,2026-07-23T15:04:13+00:00
ORD-046213,4,7,Standing Desk 120cm,furniture,1,449.00,449.00,completed,2026-07-23T18:29:35+00:00
ORD-046214,2,9,USB-C Hub 8-in-1,accessories,3,39.99,119.97,refunded,2026-07-23T18:14:20+00:00
ORD-046215,3,8,Ergonomic Chair,furniture,5,612.75,3063.75,cancelled,2026-07-23T00:53:19+00:00
ORD-046216,6,7,Standing Desk 120cm,furniture,1,449.00,449.00,completed,2026-07-23T00:28:46+00:00
ORD-046217,2,8,Ergonomic Chair,furniture,2,612.75,1225.50,completed,2026-07-23T10:23:27+00:00
ORD-046218,5,5,Over-ear Headphones,audio,4,199.95,799.80,cancelled,2026-07-23T06:16:49+00:00
ORD-046219,8,4,34in Ultrawide Monitor,displays,3,579.00,1737.00,cancelled,2026-07-23T13:42:20+00:00
ORD-046220,7,1,Mechanical Keyboard 75%,peripherals,4,129.00,516.00,pending,2026-07-23T02:44:36+00:00
ORD-046221,1,3,27in 1440p Monitor,displays,3,319.99,959.97,refunded,2026-07-23T15:16:26+00:00
ORD-046222,7,3,27in 1440p Monitor,displays,3,319.99,959.97,pending,2026-07-23T04:12:25+00:00
ORD-046223,4,10,Laptop Stand Aluminium,accessories,4,27.50,110.00,refunded,2026-07-23T09:23:07+00:00
ORD-046224,4,9,USB-C Hub 8-in-1,accessories,2,39.99,79.98,cancelled,2026-07-23T01:39:36+00:00
ORD-046225,6,10,Laptop Stand Aluminium,accessories,3,27.50,82.50,completed,2026-07-23T23:57:13+00:00
ORD-046226,3,6,Desk Speakers Pair,audio,2,89.00,178.00,pending,2026-07-23T02:48:22+00:00
ORD-046227,4,5,Over-ear Headphones,audio,2,199.95,399.90,cancelled,2026-07-23T20:04:01+00:00
ORD-046228,2,1,Mechanical Keyboard 75%,peripherals,1,129.00,129.00,completed,2026-07-23T12:59:17+00:00
ORD-046229,4,4,34in Ultrawide Monitor,displays,1,579.00,579.00,cancelled,2026-07-23T17:29:33+00:00
ORD-046230,2,9,USB-C Hub 8-in-1,accessories,3,39.99,119.97,cancelled,2026-07-23T22:22:59+00:00
ORD-046231,9,4,34in Ultrawide Monitor,displays,3,579.00,1737.00,pending,2026-07-23T00:15:35+00:00
ORD-046232,1,2,Wireless Mouse,peripherals,1,49.50,49.50,cancelled,2026-07-23T01:29:14+00:00
ORD-046233,2,1,Mechanical Keyboard 75%,peripherals,5,129.00,645.00,refunded,2026-07-23T17:48:06+00:00
ORD-046234,3,6,Desk Speakers Pair,audio,5,89.00,445.00,pending,2026-07-23T08:06:01+00:00
ORD-046235,3,8,Ergonomic Chair,furniture,4,612.75,2451.00,completed,2026-07-23T00:10:49+00:00
ORD-046236,6,2,Wireless Mouse,peripherals,1,49.50,49.50,cancelled,2026-07-23T19:00:54+00:00
ORD-046237,7,4,34in Ultrawide Monitor,displays,1,579.00,579.00,refunded,2026-07-23T22:29:16+00:00
ORD-046238,1,5,Over-ear Headphones,audio,2,199.95,399.90,completed,2026-07-23T18:23:37+00:00
ORD-046239,5,4,34in Ultrawide Monitor,displays,3,579.00,1737.00,pending,2026-07-23T23:07:49+00:00
ORD-046240,4,7,Standing Desk 120cm,furniture,4,449.00,1796.00,pending,2026-07-23T15:47:43+00:00
ORD-046241,8,9,USB-C Hub 8-in-1,accessories,3,39.99,119.97,cancelled,2026-07-23T18:21:53+00:00
ORD-046242,1,5,Over-ear Headphones,audio,4,199.95,799.80,refunded,2026-07-23T06:46:13+00:00
ORD-046243,7,9,USB-C Hub 8-in-1,accessories,2,39.99,79.98,completed,2026-07-23T15:03:00+00:00
ORD-046244,3,2,Wireless Mouse,peripherals,1,49.50,49.50,pending,2026-07-23T02:55:46+00:00
ORD-046245,6,8,Ergonomic Chair,furniture,3,612.75,1838.25,completed,2026-07-23T15:21:01+00:00
ORD-046246,5,9,USB-C Hub 8-in-1,accessories,3,39.99,119.97,pending,2026-07-23T14:02:20+00:00
ORD-046247,1,9,USB-C Hub 8-in-1,accessories,1,39.99,39.99,refunded,2026-07-23T02:38:43+00:00
ORD-046248,4,7,Standing Desk 120cm,furniture,4,449.00,1796.00,completed,2026-07-23T05:33:12+00:00
ORD-046249,5,5,Over-ear Headphones,audio,2,199.95,399.90,completed,2026-07-23T13:49:33+00:00
ORD-046250,6,1,Mechanical Keyboard 75%,peripherals,1,129.00,129.00,pending,2026-07-23T01:33:23+00:00
ORD-046251,6,10,Laptop Stand Aluminium,accessories,2,27.50,55.00,pending,2026-07-23T07:04:22+00:00
ORD-046252,1,1,Mechanical Keyboard 75%,peripherals,5,129.00,645.00,completed,2026-07-23T20:39:50+00:00
ORD-046253,10,4,34in Ultrawide Monitor,displays,5,579.00,2895.00,pending,2026-07-23T12:11:58+00:00
ORD-046254,2,8,Ergonomic Chair,furniture,4,612.75,2451.00,refunded,2026-07-23T18:58:16+00:00
ORD-046255,4,2,Wireless Mouse,peripherals,4,49.50,198.00,cancelled,2026-07-23T10:11:54+00:00
ORD-046256,4,6,Desk Speakers Pair,audio,4,89.00,356.00,refunded,2026-07-23T20:33:49+00:00
ORD-046257,10,6,Desk Speakers Pair,audio,4,89.00,356.00,completed,2026-07-23T22:34:38+00:00
ORD-046258,5,10,Laptop Stand Aluminium,accessories,4,27.50,110.00,refunded,2026-07-23T08:15:31+00:00
ORD-046259,6,6,Desk Speakers Pair,audio,2,89.00,178.00,cancelled,2026-07-23T18:06:33+00:00
ORD-046260,6,1,Mechanical Keyboard 75%,peripherals,3,129.00,387.00,completed,2026-07-23T19:42:58+00:00
ORD-046261,1,2,Wireless Mouse,peripherals,2,49.50,99.00,completed,2026-07-23T17:23:10+00:00
ORD-046262,3,1,Mechanical Keyboard 75%,peripherals,5,129.00,645.00,cancelled,2026-07-23T04:54:04+00:00
ORD-046263,7,5,Over-ear Headphones,audio,3,199.95,599.85,completed,2026-07-23T07:13:38+00:00
ORD-046264,8,8,Ergonomic Chair,furniture,4,612.75,2451.00,cancelled,2026-07-23T05:36:17+00:00
ORD-046265,1,2,Wireless Mouse,peripherals,4,49.50,198.00,cancelled,2026-07-23T01:01:30+00:00
ORD-046266,10,9,USB-C Hub 8-in-1,accessories,5,39.99,199.95,completed,2026-07-23T06:21:11+00:00
ORD-046267,7,7,Standing Desk 120cm,furniture,4,449.00,1796.00,refunded,2026-07-23T04:02:28+00:00
ORD-046268,9,3,27in 1440p Monitor,displays,1,319.99,319.99,completed,2026-07-23T02:44:34+00:00
ORD-046269,2,5,Over-ear Headphones,audio,3,199.95,599.85,completed,2026-07-23T03:25:28+00:00
ORD-046270,7,5,Over-ear Headphones,audio,3,199.95,599.85,completed,2026-07-23T05:13:09+00:00
ORD-046271,3,4,34in Ultrawide Monitor,displays,1,579.00,579.00,pending,2026-07-23T22:55:00+00:00
ORD-046272,9,5,Over-ear Headphones,audio,2,199.95,399.90,refunded,2026-07-23T12:50:54+00:00
ORD-046273,7,1,Mechanical Keyboard 75%,peripherals,5,129.00,645.00,cancelled,2026-07-23T04:07:18+00:00
ORD-046274,10,9,USB-C Hub 8-in-1,accessories,3,39.99,119.97,pending,2026-07-23T18:22:56+00:00
ORD-046275,6,1,Mechanical Keyboard 75%,peripherals,3,129.00,387.00,refunded,2026-07-23T16:35:10+00:00
ORD-046276,2,2,Wireless Mouse,peripherals,3,49.50,148.50,cancelled,2026-07-23T19:13:53+00:00
ORD-046277,5,10,Laptop Stand Aluminium,accessories,1,27.50,27.50,completed,2026-07-23T15:32:09+00:00
ORD-046278,1,1,Mechanical Keyboard 75%,peripherals,3,129.00,387.00,cancelled,2026-07-23T18:30:07+00:00
ORD-046279,1,9,USB-C Hub 8-in-1,accessories,2,39.99,79.98,pending,2026-07-23T08:49:26+00:00
ORD-046280,5,3,27in 1440p Monitor,displays,4,319.99,1279.96,refunded,2026-07-23T16:16:40+00:00
ORD-046281,7,4,34in Ultrawide Monitor,displays,4,579.00,2316.00,completed,2026-07-23T06:46:31+00:00
ORD-046282,4,9,USB-C Hub 8-in-1,accessories,1,39.99,39.99,cancelled,2026-07-23T15:55:58+00:00
ORD-046283,3,2,Wireless Mouse,peripherals,1,49.50,49.50,cancelled,2026-07-23T04:35:23+00:00
ORD-046284,3,1,Mechanical Keyboard 75%,peripherals,2,129.00,258.00,refunded,2026-07-23T07:35:08+00:00
ORD-046285,8,1,Mechanical Keyboard 75%,peripherals,4,129.00,516.00,completed,2026-07-23T23:04:34+00:00
ORD-046286,3,9,USB-C Hub 8-in-1,accessories,2,39.99,79.98,cancelled,2026-07-23T17:32:28+00:00
ORD-046287,6,7,Standing Desk 120cm,furniture,1,449.00,449.00,refunded,2026-07-23T00:12:00+00:00
ORD-046288,4,6,Desk Speakers Pair,audio,3,89.00,267.00,refunded,2026-07-23T05:28:04+00:00
ORD-046289,3,9,USB-C Hub 8-in-1,accessories,4,39.99,159.96,cancelled,2026-07-23T11:19:08+00:00
ORD-046290,10,2,Wireless Mouse,peripherals,3,49.50,148.50,pending,2026-07-23T00:23:47+00:00
ORD-046291,10,8,Ergonomic Chair,furniture,4,612.75,2451.00,pending,2026-07-23T06:16:44+00:00
ORD-046292,6,1,Mechanical Keyboard 75%,peripherals,2,129.00,258.00,refunded,2026-07-23T00:33:39+00:00
ORD-046293,10,1,Mechanical Keyboard 75%,peripherals,5,129.00,645.00,cancelled,2026-07-23T03:12:55+00:00
ORD-046294,1,1,Mechanical Keyboard 75%,peripherals,3,129.00,387.00,refunded,2026-07-23T03:04:43+00:00
ORD-046295,6,4,34in Ultrawide Monitor,displays,4,579.00,2316.00,refunded,2026-07-23T14:13:36+00:00
ORD-046296,10,2,Wireless Mouse,peripherals,2,49.50,99.00,cancelled,2026-07-23T20:51:18+00:00
ORD-046297,3,8,Ergonomic Chair,furniture,3,612.75,1838.25,cancelled,2026-07-23T03:39:44+00:00
ORD-046298,4,1,Mechanical Keyboard 75%,peripherals,5,129.00,645.00,completed,2026-07-23T11:24:03+00:00
ORD-046299,1,10,Laptop Stand Aluminium,accessories,5,27.50,137.50,refunded,2026-07-23T01:17:43+00:00
ORD-046300,7,6,Desk Speakers Pair,audio,5,89.00,445.00,completed,2026-07-23T13:13:51+00:00
ORD-046301,6,6,Desk Speakers Pair,audio,4,89.00,356.00,pending,2026-07-23T01:56:16+00:00
ORD-046302,7,5,Over-ear Headphones,audio,4,199.95,799.80,refunded,2026-07-23T20:23:26+00:00
ORD-046303,2,6,Desk Speakers Pair,audio,5,89.00,445.00,cancelled,2026-07-23T06:01:03+00:00
ORD-046304,3,2,Wireless Mouse,peripherals,4,49.50,198.00,refunded,2026-07-23T09:55:39+00:00
ORD-046305,2,10,Laptop Stand Aluminium,accessories,2,27.50,55.00,cancelled,2026-07-23T03:56:09+00:00
ORD-046306,5,9,USB-C Hub 8-in-1,accessories,2,39.99,79.98,completed,2026-07-23T09:06:18+00:00
ORD-046307,9,8,Ergonomic Chair,furniture,5,612.75,3063.75,completed,2026-07-23T01:10:49+00:00
ORD-046308,3,9,USB-C Hub 8-in-1,accessories,4,39.99,159.96,refunded,2026-07-23T05:28:10+00:00
ORD-046309,5,10,Laptop Stand Aluminium,accessories,2,27.50,55.00,completed,2026-07-23T11:41:02+00:00
ORD-046310,9,2,Wireless Mouse,peripherals,5,49.50,247.50,cancelled,2026-07-23T18:47:44+00:00
ORD-046311,9,5,Over-ear Headphones,audio,1,199.95,199.95,refunded,2026-07-23T20:45:04+00:00
ORD-046312,1,3,27in 1440p Monitor,displays,4,319.99,1279.96,refunded,2026-07-23T02:20:50+00:00
ORD-046313,3,10,Laptop Stand Aluminium,accessories,5,27.50,137.50,cancelled,2026-07-23T22:09:35+00:00
ORD-046314,2,8,Ergonomic Chair,furniture,5,612.75,3063.75,cancelled,2026-07-23T17:49:01+00:00
ORD-046315,3,6,Desk Speakers Pair,audio,5,89.00,445.00,completed,2026-07-23T15:05:44+00:00
ORD-046316,10,6,Desk Speakers Pair,audio,3,89.00,267.00,pending,2026-07-23T05:13:20+00:00
ORD-046317,10,4,34in Ultrawide Monitor,displays,5,579.00,2895.00,refunded,2026-07-23T05:32:44+00:00
ORD-046318,2,8,Ergonomic Chair,furniture,1,612.75,612.75,refunded,2026-07-23T14:22:53+00:00
ORD-046319,10,10,Laptop Stand Aluminium,accessories,1,27.50,27.50,refunded,2026-07-23T04:22:56+00:00
ORD-046320,5,6,Desk Speakers Pair,audio,4,89.00,356.00,refunded,2026-07-23T08:32:38+00:00
ORD-046321,7,8,Ergonomic Chair,furniture,3,612.75,1838.25,refunded,2026-07-23T14:27:35+00:00
ORD-046322,7,3,27in 1440p Monitor,displays,5,319.99,1599.95,refunded,2026-07-23T07:48:20+00:00
ORD-046323,5,1,Mechanical Keyboard 75%,peripherals,2,129.00,258.00,refunded,2026-07-23T12:43:24+00:00
ORD-046324,1,7,Standing Desk 120cm,furniture,4,449.00,1796.00,refunded,2026-07-23T06:08:27+00:00
ORD-046325,6,5,Over-ear Headphones,audio,2,199.95,399.90,cancelled,2026-07-23T09:41:42+00:00
ORD-046326,9,9,USB-C Hub 8-in-1,accessories,2,39.99,79.98,completed,2026-07-23T10:13:02+00:00
ORD-046327,7,4,34in Ultrawide Monitor,displays,2,579.00,1158.00,cancelled,2026-07-23T22:39:28+00:00
ORD-046328,4,3,27in 1440p Monitor,displays,3,319.99,959.97,cancelled,2026-07-23T20:21:12+00:00
ORD-046329,4,2,Wireless Mouse,peripherals,3,49.50,148.50,completed,2026-07-23T03:03:34+00:00
ORD-046330,8,6,Desk Speakers Pair,audio,2,89.00,178.00,refunded,2026-07-23T13:35:36+00:00
ORD-046331,2,5,Over-ear Headphones,audio,3,199.95,599.85,pending,2026-07-23T07:32:02+00:00
ORD-046332,6,6,Desk Speakers Pair,audio,4,89.00,356.00,completed,2026-07-23T20:33:23+00:00
ORD-046333,5,5,Over-ear Headphones,audio,3,199.95,599.85,completed,2026-07-23T11:26:26+00:00
ORD-046334,7,6,Desk Speakers Pair,audio,5,89.00,445.00,pending,2026-07-23T13:53:54+00:00
ORD-046335,7,2,Wireless Mouse,peripherals,5,49.50,247.50,cancelled,2026-07-23T03:17:05+00:00
ORD-046336,10,5,Over-ear Headphones,audio,4,199.95,799.80,refunded,2026-07-23T13:59:36+00:00
ORD-046337,8,6,Desk Speakers Pair,audio,5,89.00,445.00,pending,2026-07-23T15:53:44+00:00
ORD-046338,4,10,Laptop Stand Aluminium,accessories,5,27.50,137.50,refunded,2026-07-23T13:06:19+00:00
ORD-046339,10,4,34in Ultrawide Monitor,displays,3,579.00,1737.00,refunded,2026-07-23T02:15:32+00:00
ORD-046340,1,2,Wireless Mouse,peripherals,4,49.50,198.00,pending,2026-07-23T00:26:28+00:00
ORD-046341,10,4,34in Ultrawide Monitor,displays,5,579.00,2895.00,pending,2026-07-23T12:08:44+00:00
ORD-046342,10,7,Standing Desk 120cm,furniture,5,449.00,2245.00,cancelled,2026-07-23T05:59:53+00:00
ORD-046343,5,7,Standing Desk 120cm,furniture,5,449.00,2245.00,completed,2026-07-23T04:34:33+00:00
ORD-046344,10,8,Ergonomic Chair,furniture,4,612.75,2451.00,refunded,2026-07-23T14:20:01+00:00
ORD-046345,2,3,27in 1440p Monitor,displays,4,319.99,1279.96,completed,2026-07-23T15:27:02+00:00
ORD-046346,5,8,Ergonomic Chair,furniture,3,612.75,1838.25,completed,2026-07-23T05:18:17+00:00
ORD-046347,3,6,Desk Speakers Pair,audio,1,89.00,89.00,completed,2026-07-23T16:49:27+00:00
ORD-046348,7,3,27in 1440p Monitor,displays,5,319.99,1599.95,completed,2026-07-23T11:40:00+00:00
ORD-046349,9,7,Standing Desk 120cm,furniture,4,449.00,1796.00,pending,2026-07-23T21:54:12+00:00
ORD-046350,8,3,27in 1440p Monitor,displays,4,319.99,1279.96,refunded,2026-07-23T00:44:53+00:00
ORD-046351,10,10,Laptop Stand Aluminium,accessories,4,27.50,110.00,completed,2026-07-23T13:59:51+00:00
ORD-046352,3,8,Ergonomic Chair,furniture,2,612.75,1225.50,completed,2026-07-23T04:29:39+00:00
ORD-046353,10,10,Laptop Stand Aluminium,accessories,2,27.50,55.00,refunded,2026-07-23T21:36:59+00:00
ORD-046354,1,8,Ergonomic Chair,furniture,3,612.75,1838.25,refunded,2026-07-23T13:22:38+00:00
ORD-046355,7,6,Desk Speakers Pair,audio,3,89.00,267.00,cancelled,2026-07-23T05:10:42+00:00
ORD-046356,10,3,27in 1440p Monitor,displays,4,319.99,1279.96,completed,2026-07-23T10:28:44+00:00
ORD-046357,9,5,Over-ear Headphones,audio,2,199.95,399.90,completed,2026-07-23T15:50:53+00:00
ORD-046358,5,8,Ergonomic Chair,furniture,5,612.75,3063.75,completed,2026-07-23T09:26:20+00:00
ORD-046359,3,4,34in Ultrawide Monitor,displays,4,579.00,2316.00,pending,2026-07-23T19:55:42+00:00
ORD-046360,1,2,Wireless Mouse,peripherals,1,49.50,49.50,refunded,2026-07-23T19:25:26+00:00
ORD-046361,9,6,Desk Speakers Pair,audio,4,89.00,356.00,refunded,2026-07-23T12:22:12+00:00
ORD-046362,6,4,34in Ultrawide Monitor,displays,2,579.00,1158.00,completed,2026-07-23T19:59:07+00:00
ORD-046363,7,7,Standing Desk 120cm,furniture,1,449.00,449.00,cancelled,2026-07-23T07:25:46+00:00
ORD-046364,4,5,Over-ear Headphones,audio,1,199.95,199.95,completed,2026-07-23T15:51:33+00:00
ORD-046365,7,8,Ergonomic Chair,furniture,1,612.75,612.75,completed,2026-07-23T22:09:56+00:00
ORD-046366,3,1,Mechanical Keyboard 75%,peripherals,2,129.00,258.00,pending,2026-07-23T15:28:21+00:00
ORD-046367,5,10,Laptop Stand Aluminium,accessories,3,27.50,82.50,pending,2026-07-23T09:37:49+00:00
ORD-046368,1,5,Over-ear Headphones,audio,1,199.95,199.95,refunded,2026-07-23T15:26:04+00:00
ORD-046369,7,7,Standing Desk 120cm,furniture,5,449.00,2245.00,cancelled,2026-07-23T09:20:31+00:00
ORD-046370,1,4,34in Ultrawide Monitor,displays,4,579.00,2316.00,pending,2026-07-23T02:10:02+00:00
ORD-046371,2,4,34in Ultrawide Monitor,displays,1,579.00,579.00,pending,2026-07-23T01:08:17+00:00
ORD-046372,5,1,Mechanical Keyboard 75%,peripherals,2,129.00,258.00,pending,2026-07-23T18:40:49+00:00
ORD-046373,9,3,27in 1440p Monitor,displays,2,319.99,639.98,cancelled,2026-07-23T05:39:54+00:00
ORD-046374,1,8,Ergonomic Chair,furniture,5,612.75,3063.75,cancelled,2026-07-23T07:47:45+00:00
ORD-046375,9,3,27in 1440p Monitor,displays,4,319.99,1279.96,pending,2026-07-23T02:20:50+00:00
ORD-046376,9,2,Wireless Mouse,peripherals,5,49.50,247.50,cancelled,2026-07-23T10:28:29+00:00
ORD-046377,8,4,34in Ultrawide Monitor,displays,2,579.00,1158.00,cancelled,2026-07-23T14:23:12+00:00
ORD-046378,10,10,Laptop Stand Aluminium,accessories,5,27.50,137.50,completed,2026-07-23T08:34:03+00:00
ORD-046379,5,3,27in 1440p Monitor,displays,2,319.99,639.98,pending,2026-07-23T19:44:36+00:00
ORD-046380,3,2,Wireless Mouse,peripherals,4,49.50,198.00,refunded,2026-07-23T17:59:27+00:00
ORD-046381,5,9,USB-C Hub 8-in-1,accessories,1,39.99,39.99,pending,2026-07-23T21:44:28+00:00
ORD-046382,8,3,27in 1440p Monitor,displays,1,319.99,319.99,pending,2026-07-23T09:43:59+00:00
ORD-046383,3,8,Ergonomic Chair,furniture,4,612.75,2451.00,completed,2026-07-23T04:45:14+00:00
ORD-046384,5,1,Mechanical Keyboard 75%,peripherals,4,129.00,516.00,completed,2026-07-23T17:59:21+00:00
ORD-046385,8,1,Mechanical Keyboard 75%,peripherals,5,129.00,645.00,completed,2026-07-23T12:56:57+00:00
ORD-046386,4,10,Laptop Stand Aluminium,accessories,1,27.50,27.50,cancelled,2026-07-23T22:36:55+00:00
